"","feature","anovas.Legend_ex_withdraw DenDF","anovas.Legend_ex_withdraw F value","anovas.Legend_ex_withdraw Mean Sq","anovas.Legend_ex_withdraw NumDF","anovas.Legend_ex_withdraw Pr(>F)","anovas.Legend_ex_withdraw Sum Sq","coefs.(Intercept) 2.5 %","coefs.(Intercept) 97.5 %","coefs.(Intercept) df","coefs.(Intercept) Estimate","coefs.(Intercept) Pr(>|t|)","coefs.(Intercept) Std. Error","coefs.(Intercept) t value","coefs.Legend_ex_withdrawDay 2 of washout (T2W) 2.5 %","coefs.Legend_ex_withdrawDay 2 of washout (T2W) 97.5 %","coefs.Legend_ex_withdrawDay 2 of washout (T2W) df","coefs.Legend_ex_withdrawDay 2 of washout (T2W) Estimate","coefs.Legend_ex_withdrawDay 2 of washout (T2W) Pr(>|t|)","coefs.Legend_ex_withdrawDay 2 of washout (T2W) Std. Error","coefs.Legend_ex_withdrawDay 2 of washout (T2W) t value","coefs.Legend_ex_withdrawDay 4 of washout (T4W) 2.5 %","coefs.Legend_ex_withdrawDay 4 of washout (T4W) 97.5 %","coefs.Legend_ex_withdrawDay 4 of washout (T4W) df","coefs.Legend_ex_withdrawDay 4 of washout (T4W) Estimate","coefs.Legend_ex_withdrawDay 4 of washout (T4W) Pr(>|t|)","coefs.Legend_ex_withdrawDay 4 of washout (T4W) Std. Error","coefs.Legend_ex_withdrawDay 4 of washout (T4W) t value","coefs.Legend_ex_withdrawPost-washout (T14W) 2.5 %","coefs.Legend_ex_withdrawPost-washout (T14W) 97.5 %","coefs.Legend_ex_withdrawPost-washout (T14W) df","coefs.Legend_ex_withdrawPost-washout (T14W) Estimate","coefs.Legend_ex_withdrawPost-washout (T14W) Pr(>|t|)","coefs.Legend_ex_withdrawPost-washout (T14W) Std. Error","coefs.Legend_ex_withdrawPost-washout (T14W) t value","anovas.Legend_ex_withdraw Pr(>F).BH","coefs.(Intercept) Pr(>|t|).BH","coefs.Legend_ex_withdrawDay 2 of washout (T2W) Pr(>|t|).BH","coefs.Legend_ex_withdrawDay 4 of washout (T4W) Pr(>|t|).BH","coefs.Legend_ex_withdrawPost-washout (T14W) Pr(>|t|).BH"
"370","Bacteroidales bacterium Bact_06",91.1521574931234,0.361413065312176,0.181434210505759,3,0.781005262671717,0.544302631517277,-2.46399895005463,-1.55145524594841,49.9389662000767,-2.00772709800152,1.84606916822049e-11,0.232796038933432,-8.6244040371135,-0.343658968297069,0.361796985272099,91.0340764808056,0.00906900848751492,0.95991982476028,0.179966560389302,0.0503927422288726,-0.483372668331855,0.237625168697811,91.2757554714879,-0.122873749817022,0.505793056524131,0.183931399433052,-0.668041183809651,-0.289266402683868,0.416189550885301,91.034076479762,0.0634615741007164,0.725181117377917,0.179966560389302,0.352629810579459,0.96405398536947,3.68334753087802e-11,0.99090148104103,0.990316899229131,0.977025442307036
"371","Bacteroidales bacterium Bact_08",90.976001869694,0.196477584509812,0.118076541198295,3,0.898547993318759,0.354229623594886,-2.95454735766031,-1.84867500639153,45.3564407279491,-2.40161118202592,5.87243840244815e-11,0.282115477629121,-8.51286573217782,-0.49960514630008,0.272253092055305,90.8830745128216,-0.113676027122387,0.565157174966705,0.196906230023537,-0.577310464523133,-0.409068077026528,0.379914089946682,91.0732174752443,-0.0145769935399233,0.942423785728465,0.201274659431653,-0.0724233919018165,-0.501301753402896,0.27055648495249,90.8830745136541,-0.115372634225203,0.559377021434253,0.196906230023537,-0.585926784599002,0.9905301004927,1.13128813362105e-10,0.887304685059774,0.990316899229131,0.977025442307036
"372","Bacteroidales bacterium Bact_17",91.1107041509725,0.637890246061274,0.219761935319772,3,0.592530980965444,0.659285805959316,-1.98138064116919,-1.20485102374148,48.6037674919521,-1.59311583245533,1.74358495404058e-10,0.198097930256086,-8.04206197609373,-0.126931804901053,0.457475306974064,90.9999383975171,0.165271751036506,0.270539094113822,0.149086186400578,1.10856515299438,-0.191610922840414,0.405697588386462,91.2266265982948,0.107043332773024,0.484163451242635,0.152377420181791,0.70248815503844,-0.300451049599574,0.283956062275543,90.9999383977912,-0.00824749366201562,0.956004561319497,0.149086186400578,-0.0553203074083303,0.927995739998803,3.26143792742413e-10,0.802501137447088,0.990316899229131,0.985730846234615
"373","Bacteroidales bacterium Bact_18",91.527273599176,0.195967982523329,0.126033633903414,3,0.898898216797922,0.378100901710242,-3.54351336549794,-2.78882653462843,77.9818859235137,-3.16616995006319,4.55969757408723e-27,0.192525688436723,-16.4454415188538,-0.379680692913833,0.418797217362185,91.257827382274,0.0195582622241761,0.923718081418361,0.203697087439951,0.0960164058798426,-0.506942194556045,0.308348730443611,91.810209308705,-0.0992967320562173,0.634197815748097,0.207986200621687,-0.47741980842677,-0.346149295486689,0.45232861478933,91.2578273800163,0.0530896596513207,0.794964729032316,0.203697087439951,0.260630430795784,0.9905301004927,5.38172755927479e-26,0.981084603585027,0.990316899229131,0.977025442307036
"374","Bacteroidales bacterium Bact_23",91.0198696449662,0.624412428658187,0.413702368140048,3,0.601034085373098,1.24110710442014,-2.7293080978005,-1.80272301699639,57.3272773845576,-2.26601555739845,1.63073594825826e-13,0.23637808860594,-9.586402744698,-0.473212809838123,0.337226450660008,90.8586263745754,-0.0679931795890575,0.743011511872933,0.206748508363106,-0.328869021244125,-0.550474621217982,0.277606270915211,91.1888062556831,-0.136434175151385,0.52000151063217,0.211249007294264,-0.64584528419268,-0.675860836677943,0.134578423820189,90.8586263744127,-0.270641206428877,0.193823286006767,0.206748508363106,-1.30903583571959,0.927995739998803,3.86032973062267e-13,0.945328169801994,0.990316899229131,0.977025442307036
"375","Clostridiales bacterium Firm_01",91.2014722404304,2.6869226479791,1.964802201729,3,0.0511015231521104,5.894406605187,-2.25174672769598,-1.28679366438389,58.2299353038671,-1.76927019603994,1.39212567366951e-09,0.246166019101248,-7.18730474051433,-0.240408856015518,0.611011587148379,91.0371713240936,0.185301365566431,0.395829090475981,0.217203083801486,0.853124929551128,-0.221403427165227,0.648531171211546,91.3736222272063,0.21356387202316,0.33842893514426,0.221926169368087,0.962319462509816,-0.763886806626767,0.0875336365371298,91.0371713204947,-0.338176585044819,0.122949650215806,0.217203083801486,-1.55696033005635,0.622578370673663,2.44058852413189e-09,0.862545082723336,0.990316899229131,0.956853540805191
"376","Clostridiales bacterium Firm_06",91.1354811323584,1.20383615024676,0.864469238469804,3,0.312927957653199,2.59340771540941,-0.906876432317242,0.2530399646049,47.1556066615833,-0.326918233856171,0.274844152003349,0.295902477308618,-1.10481749537773,-0.42717923103603,0.416550434475269,91.0334099508961,-0.00531439828038083,0.980355921332309,0.215241114675201,-0.0246904421044291,-0.417837337918295,0.444562651360439,91.2422836683733,0.0133626567210718,0.951700525209514,0.220004039890844,0.0607382333874496,-0.0846787676751603,0.759050897836138,91.0334099498957,0.337186065080489,0.120689504185277,0.215241114675201,1.566550450128,0.876893672148432,0.29528128125488,0.997012453976305,0.990316899229131,0.956853540805191
"377","Clostridiales bacterium Firm_09",91.1181039906254,2.46480586504343,1.68830939945468,3,0.0673191313907537,5.06492819836405,-1.58883283597421,-0.538838605132799,50.6640975878912,-1.06383572055351,0.000226115106260462,0.267860593134271,-3.97160219838771,0.125315619990071,0.9493529711468,90.9955178904583,0.537334295568435,0.0122431940272595,0.210217472784355,2.55608769552492,-0.280704608310818,0.561464901463454,91.2464303721192,0.140380146576318,0.515136623289715,0.214843108449236,0.653407724313798,-0.291571346517522,0.532466004639207,90.9955178902229,0.120447329060843,0.568081323945569,0.210217472784355,0.572965355664797,0.671588477445852,0.000305127953375631,0.403535162668261,0.990316899229131,0.977025442307036
"378","Clostridiales bacterium Firm_12",90.8661877292584,0.239075180436008,0.0714231238848993,3,0.868886591162347,0.214269371654698,-0.164035721546368,0.659415523395015,43.3897636127987,0.247689900924323,0.244785933639861,0.210067953145227,1.17909417983945,-0.230945076931895,0.313262284518036,90.7841081607613,0.0411586037930705,0.767551702461532,0.138830959584607,0.296465600441143,-0.355580458125661,0.200736221925619,90.9520344565596,-0.0774221181000208,0.586722422119165,0.141920128236905,-0.545533033698936,-0.276612033103733,0.267595328346198,90.7841081621302,-0.00450835237876793,0.974165593151079,0.138830959584607,-0.0324736816071665,0.986835433130544,0.26468466114865,0.949537072773701,0.990316899229131,0.989516081285581
"379","Clostridiales bacterium Firm_15",90.7631478923867,0.0243779635992718,0.00867645728402753,3,0.994815104384203,0.0260293718520826,-2.21368611536634,-1.40769718941686,47.2393938180395,-1.8106916523916,1.5702421967467e-11,0.205613198075837,-8.80630071092887,-0.28928491178862,0.304712758968084,90.6570211856156,0.00771392358973191,0.959512447403081,0.151532802500985,0.0509059653251101,-0.296117176109343,0.31101309715641,90.8742051461175,0.0074479605235336,0.961751915640915,0.154883017763265,0.0480876511259462,-0.259201039714704,0.334796631042,90.657021187481,0.0377977956636479,0.803587532203518,0.151532802500985,0.249436392911708,0.99902494587212,3.16313211748494e-11,0.99090148104103,0.990316899229131,0.977025442307036
"380","Clostridiales bacterium Firm_16",90.9276554691635,0.592205755240376,0.289272337144601,3,0.621682293034504,0.867817011433804,-0.958621250981902,-0.0903998189626801,51.5559762653774,-0.524510534972291,0.0216652427690399,0.2214891291033,-2.36810960924256,-0.136156172246853,0.559715853328625,90.7980434073491,0.211779840540886,0.235985109520569,0.177521635873013,1.19298044714042,-0.343500042040126,0.367656338029507,91.0633586735174,0.0120781479946904,0.947065735691735,0.181420777544675,0.0665753292327065,-0.277877391408553,0.417994634166924,90.7980434056248,0.0700586213791855,0.694027909045058,0.177521635873013,0.394648353901497,0.937231815737629,0.0260480250221742,0.785357502582501,0.990316899229131,0.977025442307036
"381","Spirochaetales bacterium Spiro_02",90.8836816987558,0.570572016940979,0.274242432064624,3,0.635807490835247,0.822727296193873,-2.73244335482513,-1.86728005490506,51.2478374044564,-2.2998617048651,2.93293067219554e-14,0.22070897902828,-10.4203359328232,-0.21799775046819,0.472280721845524,90.7553938891666,0.127141485688667,0.472146772420214,0.176094682799925,0.722006386945382,-0.155187135733099,0.550258903131854,91.0179947357805,0.197535883699377,0.275256680941392,0.179964031081546,1.09764091475518,-0.141350569700979,0.548927902612735,90.7553938888111,0.203788666455878,0.250199865370283,0.176094682799925,1.15726757455487,0.944473528272265,7.40299970873454e-14,0.864934367119404,0.990316899229131,0.977025442307036
"382","Spirochaetales bacterium Spiro_07",91.2018578805342,0.363288126267604,0.19864129145238,3,0.77965516115414,0.59592387435714,-2.69152094130083,-1.94543514654092,68.7154449291553,-2.31847804392087,7.87878236139041e-19,0.190331506253415,-12.1812625222119,-0.19464199280315,0.541601383869635,90.9798510892136,0.173479695533243,0.358114101236687,0.187820639175051,0.923645539144172,-0.360531343146818,0.391452144590913,91.4347562675412,0.0154604007220474,0.935942775003699,0.191836047414463,0.0805917393024948,-0.267704188540056,0.468539188132729,90.9798510849357,0.100417499796337,0.594199081788208,0.187820639175051,0.534645714322942,0.96405398536947,3.28478588002247e-18,0.838343817915195,0.990316899229131,0.977025442307036
"383","Anaerolineales bacterium Chloro_04",91.0641888760421,0.356975297302077,0.188862072624379,3,0.784201976804612,0.566586217873138,-1.62692814863966,-0.214684570581148,37.9627458309244,-0.920806359610404,0.0147195475817035,0.360272838990438,-2.55585839385145,-0.498491523365034,0.225720167559066,91.0177278719458,-0.136385677902984,0.462284593095972,0.184751275185817,-0.738212376427774,-0.51505746078225,0.225420157950233,91.1127432973422,-0.144818651416008,0.445278298997506,0.188900822814418,-0.76663854216391,-0.538630622162894,0.185581068761206,91.0177278719516,-0.176524776700844,0.341869648422066,0.184751275185817,-0.955472575349213,0.96405398536947,0.0180864822191606,0.862545082723336,0.990316899229131,0.977025442307036
"384","Victivallales bacterium Lenti_02",91.11637605722,2.34596043481607,1.12344182022058,3,0.0779957457449699,3.37032546066175,-2.33132013782197,-1.58753558764652,62.1890383940495,-1.95942786273424,4.0973572984799e-15,0.189744443276083,-10.3266679587724,0.0591287921769004,0.748141432194988,90.9292624226815,0.403635112185944,0.0239527720766894,0.175771760464205,2.29635927363964,-0.23167175170611,0.472226205427382,91.3125254376355,0.120277226860636,0.504669053908772,0.17956910501564,0.669810248540023,-0.344364045578548,0.34464859443954,90.929262424561,0.00014227443049587,0.999355943828487,0.175771760464205,0.00080942712367521,0.688004578255629,1.13694881328681e-14,0.501810575006642,0.990316899229131,0.999355943828487
"385","Synergistales bacterium Syner_02",91.3445191711462,0.731331239817339,0.659207055917652,3,0.53592824888553,1.97762116775296,-2.65641513928843,-1.62653210765245,61.6677358297457,-2.14147362347044,2.2474940599904e-11,0.262730090899519,-8.15085023621996,-0.266505455869933,0.678786796818297,91.1628385441911,0.206140670474182,0.394890647993358,0.241150414024078,0.854821963745831,-0.422641237735081,0.54310000366198,91.5349486641692,0.0602293829634494,0.807413938815622,0.24636708863395,0.244470084447592,-0.147340176123418,0.797952076564812,91.1628385455415,0.325305950220697,0.180686147457302,0.241150414024078,1.34897529219343,0.927995739998803,4.47363425717803e-11,0.862545082723336,0.990316899229131,0.977025442307036
"386","Entomoplasmatales bacterium Tener_02",91.1720727172574,1.29339272422563,0.836871225856039,3,0.281504559322475,2.51061367756812,-3.43598027691093,-2.59555784692277,64.9640902326551,-3.01576906191685,2.17354532568507e-21,0.214397416640641,-14.0662565303746,-0.485173371397967,0.31572304182701,90.970331546536,-0.0847251647854785,0.679351700163101,0.204314063815036,-0.414681021969098,-0.293539875664999,0.524583541491966,91.3836211615109,0.115521832913483,0.581267840927485,0.208708788429333,0.553507275773382,-0.680847263015071,0.120049150209906,90.9703315430267,-0.280399056402582,0.173315697111225,0.204314063815036,-1.37239234131443,0.867282429089096,1.16014712288158e-20,0.919703917183649,0.990316899229131,0.977025442307036
"387","Clostridiales bacterium DTU064",91.1909836514841,1.32173646420962,0.659381170867961,3,0.272183218578786,1.97814351260388,-2.5819009831992,-1.69898847344968,51.5504238167718,-2.14044472832444,6.39511879038845e-13,0.225236921880663,-9.50308106882454,0.00115857892067567,0.704405877435487,91.064061966374,0.352782228178081,0.0522949789338196,0.179403117624083,1.96642194879407,-0.145564613110639,0.57313750238648,91.3238609018867,0.21378644463792,0.246638942866452,0.183345745423423,1.16602893699113,-0.13273529392316,0.570512004591651,91.0640619674327,0.218888355334246,0.225580179118488,0.179403117624083,1.22009226056427,0.851080362570979,1.44062084579181e-12,0.608655449257512,0.990316899229131,0.977025442307036
"388","Clostridiales bacterium DTU024",90.87381730236,0.248894905210135,0.0977125276013276,3,0.861930196431649,0.293137582803983,-1.80280409273542,-1.14494255962639,64.0838086021595,-1.4738733261809,1.34484916175153e-12,0.167824903492657,-8.78220869196206,-0.180022448211185,0.443826371841309,90.6734921257722,0.131901961815062,0.409393728702451,0.159148031538675,0.828800460425478,-0.224041849087431,0.413236381802998,91.0838784528813,0.0945972663577834,0.56209020227059,0.162573964602717,0.581872174852544,-0.254894933405883,0.36895388664661,90.6734921244732,0.0570294766203634,0.720920074612871,0.159148031538675,0.35834233115541,0.986248416167885,2.97357149748755e-12,0.862545082723336,0.990316899229131,0.977025442307036
"389","Akkermansia glycaniphila",91.1842979960351,0.21650917535649,0.157890592286138,3,0.884720862603182,0.473671776858415,-2.65949543922704,-1.65510034569932,55.2346560784093,-2.15729789246318,1.75902876254326e-11,0.256227946393469,-8.41944808452075,-0.274796329740137,0.57546457708304,91.0365011903799,0.150334123671451,0.490023692640874,0.216907278279072,0.693080125591877,-0.298572641132375,0.570264746657714,91.3391003055045,0.13584605276267,0.541468334813969,0.221646263564884,0.612895749189577,-0.378092244487938,0.472168662335238,91.036501190516,0.0470382089236503,0.828803787476683,0.216907278279072,0.216858601043028,0.9905301004927,3.52647393064893e-11,0.873701817942665,0.990316899229131,0.977025442307036
"390","Bifidobacterium adolescentis",91.0342934928254,0.369797530689041,0.270837156595531,3,0.774971895214676,0.812511469786593,6.2126226255214,8.13399871727359,36.0160421406914,7.1733106713975,9.85785513875896e-17,0.490155968912632,14.6347512350219,-0.639648259680602,0.212439559533714,91.0002512894185,-0.213604350073444,0.32837960806295,0.217373335922363,-0.982661231963312,-0.536131706830373,0.335156238492251,91.0698595875522,-0.100487734169061,0.652275736580853,0.222271417279918,-0.452094720044512,-0.59814950230932,0.253938316904996,91.0002512923455,-0.172105592702162,0.430564773275347,0.217373335922363,-0.791751168430479,0.96405398536947,3.26517099062451e-16,0.827544492107159,0.990316899229131,0.977025442307036
"391","Bifidobacterium bifidum",91.0118045549958,0.417987958019503,0.145598429088822,3,0.740512072126682,0.436795287266466,3.09178857297628,4.93856803328426,33.453375923794,4.01517830313027,6.75293601780707e-10,0.471125866310592,8.52251720877334,-0.407034595990925,0.180601814352825,90.994783957291,-0.11321639081905,0.452061959772633,0.14991000216814,-0.755229065316576,-0.311940822538046,0.288994994366168,91.0295802119672,-0.0114729140859394,0.940507611300209,0.15330277026627,-0.0748382698239063,-0.428962950649806,0.158673459693944,90.9947839556365,-0.135144745477931,0.369699396446573,0.14991000216814,-0.901505860338471,0.96405398536947,1.20147778830623e-09,0.862545082723336,0.990316899229131,0.977025442307036
"392","Bifidobacterium angulatum",91.0691174737046,0.754286190006231,0.55380638681058,3,0.522673771134142,1.66141916043174,3.50727082670792,4.96202158881009,40.4851917350936,4.23464620775901,3.17432493019421e-14,0.371116707647961,11.4105512376338,-0.735572116988753,0.117573451731006,91.0067343625058,-0.308999332628874,0.159096377348173,0.217643174938229,-1.41975199873175,-0.547749806917083,0.324477461662537,91.1343347359865,-0.111636172627273,0.617080942012217,0.222511044962978,-0.501710702252318,-0.48816518294664,0.364980385773119,91.0067343607629,-0.0615923985867604,0.777821729799951,0.217643174938229,-0.282997151664606,0.927995739998803,7.96432422605612e-14,0.749004293358253,0.990316899229131,0.977025442307036
"393","Bifidobacterium asteroides",90.9398916904748,0.619783418374556,0.390503342153464,3,0.603974565557207,1.17151002646039,-2.60203530787643,-1.81987783928103,71.1616774396828,-2.21095657357873,3.77909216946814e-17,0.199533632955748,-11.0806210503322,-0.655270389253834,0.13505264299272,90.7012128743624,-0.260108873130557,0.200290032470211,0.201616723184845,-1.29011556691201,-0.600891302249677,0.206249487768944,91.1903722975766,-0.197320907240367,0.340444918734888,0.205907046350148,-0.958300897118495,-0.507830967337705,0.28249206490885,90.7012128734735,-0.112669451214427,0.577654945929491,0.201616723184845,-0.558829889875408,0.928680157682458,1.31953301583929e-16,0.770723320200273,0.990316899229131,0.977025442307036
"394","Bifidobacterium breve",91.0220213115342,1.00583217698434,0.451618696154328,3,0.393982950356099,1.35485608846298,2.9668465587826,4.29411560449968,37.6093833353379,3.63048108164114,5.4024547087906e-13,0.338595264042198,10.7221850604168,-0.606004044284855,0.0611642995997128,90.9774884212201,-0.272419872342571,0.112933637290445,0.170199133542021,-1.60059494236681,-0.452762953324497,0.229397822238101,91.0685587426434,-0.111682565543198,0.522637201983667,0.174023803739098,-0.641766029379728,-0.553482182884555,0.113686161000013,90.9774884225268,-0.219898010942271,0.199628024048382,0.170199133542021,-1.29200429147884,0.895052607396731,1.22689892844621e-12,0.713605636136596,0.990316899229131,0.977025442307036
